ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d
NVDA,NVIDIA Corporation,224.41000366210938,3.21,30.0,20.5,8.5,12.5,14.0,5.0,90.5,False,56.672247589957536,1.23,219.28900146484375,208.78016611735026,204.17634201049805,196.11282035827637,0.7394,0.0077,7.79
MU,"Micron Technology, Inc.",956.0800170898438,2.43,30.0,20.5,7.5,12.5,13.5,5.0,89.0,False,53.229806443941456,0.75,932.5184997558594,959.2142252604167,776.6934051513672,598.9083493041992,0.6529,0.0071,2.17
AMZN,"Amazon.com, Inc.",254.97999572753906,0.02,28.5,17.0,9.5,12.5,15.5,5.0,88.0,False,46.38015625689205,0.72,263.6634994506836,250.73999938964843,247.79333318074544,238.87359992980956,0.1666,0.0012,4.42
CSCO,"Cisco Systems, Inc.",109.45500183105469,-0.26,30.0,17.0,10.0,12.5,11.0,5.0,85.5,False,40.856689504146274,0.58,113.77475013732911,115.48168716430663,105.20841134389242,93.9217221069336,0.2812,0.0268,-8.72
AMD,"Advanced Micro Devices, Inc.",457.05999755859375,-0.55,30.0,19.0,7.5,12.5,11.5,5.0,85.5,False,42.98115349236309,0.65,477.14349975585935,503.1020004272461,420.2773339589437,338.7659002685547,0.1583,0.0118,-3.88
WDC,Western Digital Corporation,448.8999938964844,-0.34,30.0,17.5,8.0,12.5,12.5,5.0,85.5,False,43.456161813107386,0.54,463.0689987182617,534.2584991455078,470.44324645996096,369.7713432312012,0.3641,0.014,-13.29
TXN,Texas Instruments Incorporated,254.8000030517578,0.58,30.0,19.0,8.5,12.5,9.5,5.0,84.5,False,37.56341129347709,0.69,269.16549758911134,284.985457611084,267.82656173706056,236.4603279876709,0.1453,0.0152,-11.27
AMAT,"Applied Materials, Inc.",438.4599914550781,-0.77,30.0,19.0,8.5,12.5,9.5,5.0,84.5,False,33.500935473464196,0.89,497.98360748291014,545.4754150390625,473.563698832194,404.08893264770506,0.0403,0.0088,-12.08
GOOGL,Alphabet Inc.,337.1199951171875,0.63,30.0,18.5,9.0,12.5,9.5,5.0,84.5,False,43.143046052198585,1.0,345.1664978027344,350.7474990844727,348.6589714050293,335.1078186035156,0.1611,0.0055,-7.45
AAPL,Apple Inc.,324.9599914550781,-0.05,25.5,14.5,9.5,12.5,17.0,5.0,84.0,False,60.954474431213434,0.84,311.9910400390625,310.27044779459635,293.4619862874349,282.8901464080811,1.0134,0.0227,11.94
